CLANNAD: After Story,10
Sousou no Frieren,10
[Oshi no Ko],9
Bocchi the Rock!,9
Hibike! Euphonium 2,9
HUNTER×HUNTER (2011),9
Jujutsu Kaisen 2nd Season,9
Kage no Jitsuryokusha ni Naritakute!,9
Kizumonogatari III: Reiketsu-hen,9
NHK ni Youkoso!,9
Shingeki no Kyojin 3 Part 2,9
SPY×FAMILY,9
3-gatsu no Lion,8
Asobi Asobase,8
Chainsaw Man,8
DEATH NOTE,8
Go-toubun no Hanayome ∬,8
Hibike! Euphonium,8
Kage no Jitsuryokusha ni Naritakute! 2nd season,8
Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,8
Kaguya-sama wa Kokurasetai: Ultra Romantic,8
Kimetsu no Yaiba: Mugen Ressha-hen,8
Kimetsu no Yaiba: Yuukaku-hen,8
Kimi no Na wa.,8
Kizumonogatari II: Nekketsu-hen,8
Kobayashi-san Chi no Maidragon S,8
Koe no Katachi,8
Kono Subarashii Sekai ni Shukufuku wo!,8
Kono Subarashii Sekai ni Shukufuku wo! 2,8
Kono Subarashii Sekai ni Shukufuku wo! Kurenai Densetsu,8
Mob Psycho 100 II,8
Mob Psycho 100 III,8
Mushoku Tensei: Isekai Ittara Honki Dasu,8
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,8
Odd Taxi,8
PSYCHO-PASS,8
PUI PUI Molcar,8
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,8
Shigatsu wa Kimi no Uso,8
Shingeki no Kyojin,8
Shingeki no Kyojin 3,8
Shingeki no Kyojin: The Final Season,8
Shingeki no Kyojin: The Final Season - Kanketsu-hen Zenpen,8
Shingeki no Kyojin: The Final Season Part 2,8
Sono Bisque Doll wa Koi wo Suru,8
SPY×FAMILY CODE: White,8
SPY×FAMILY Season 2,8
Steins;Gate,8
VINLAND SAGA,8
VINLAND SAGA SEASON 2,8
Violet Evergarden,8
Yakusoku no Neverland,8
Baccano!,7
Bakemonogatari,7
Boku no Hero Academia,7
Boku no Hero Academia 2,7
Boku no Hero Academia 3,7
Cyberpunk: Edgerunners,7
Dr. STONE,7
Gabriel Dropout,7
Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,7
Higurashi no Naku Koro ni,7
Higurashi no Naku Koro ni Kai,7
Hinamatsuri,7
Horimiya,7
Jujutsu Kaisen,7
Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen,7
Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,7
Kami nomi zo Shiru Sekai: Megami-hen,7
Kimi no Koto ga Dai Dai Dai Dai Daisuki na 100-nin no Kanojo,7
Kimi no Suizou wo Tabetai,7
Kizumonogatari I: Tekketsu-hen,7
Kobayashi-san Chi no Maidragon,7
Kobayashi-san Chi no Maidragon S: Mini Dra,7
Made in Abyss,7
Mahou Shoujo Madoka☆Magica,7
Mob Psycho 100,7
Mushoku Tensei II: Isekai Ittara Honki Dasu,7
Nekomonogatari (Kuro),7
Nisemonogatari,7
Noragami ARAGOTO,7
One Punch Man,7
PLUTO,7
Re:Zero kara Hajimeru Isekai Seikatsu,7
ReLIFE,7
Sakurasou no Pet na Kanojo,7
Shiguang Dailiren,7
Shingeki no Kyojin 2,7
Shingeki no Kyojin: The Final Season - Kanketsu-hen Kouhen,7
Shinsekai yori,7
Shouwa Genroku Rakugo Shinjuu,7
SPY×FAMILY Part 2,7
Steins;Gate 0,7
Summer Time Render,7
Suzume no Tojimari,7
Suzumiya Haruhi no Shoushitsu,7
Tensei Shitara Slime Datta Ken,7
Toradora!,7
Undead Girl Murder Farce,7
Vivy: Fluorite Eye’s Song,7
Yamada-kun to Lv999 no Koi wo Suru,7
Yofukashi no Uta,7
86: Eighty Six,6
86: Eighty Six Part 2,6
Ansatsu Kyoushitsu,6
Boku dake ga Inai Machi,6
Chuunibyou demo Koi ga Shitai!,6
CLANNAD,6
Code Geass: Hangyaku no Lelouch,6
Code Geass: Hangyaku no Lelouch R2,6
Date A Live,6
Dr. STONE: STONE WARS,6
Golden Time,6
Hataraku Maou-sama!,6
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,6
Jigokuraku,6
Jujutsu Kaisen 0,6
Kami nomi zo Shiru Sekai,6
Kami nomi zo Shiru Sekai II,6
Kaminaki Sekai no Kamisama Katsudou,6
Kill la Kill,6
Kimetsu no Yaiba,6
Kobayashi-san Chi no Maidragon S: Mini Dra EX,6
Kono Subarashii Sekai ni Bakuen wo!,6
"Kumo desu ga, Nani ka?",6
Kusuriya no Hitorigoto,6
Liz to Aoi Tori,6
Made in Abyss: Retsujitsu no Ougonkyou,6
Nisekoi,6
Noragami,6
One Punch Man 2,6
Ore dake Level Up na Ken,6
Ousama Ranking,6
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,6
ReLIFE: Kanketsu-hen,6
"Shin Seiki Evangelion Movie: Air / Magokoro wo, Kimi ni",6
Suzumiya Haruhi no Yuuutsu,6
Suzumiya Haruhi no Yuuutsu (2009),6
Tengoku Daimakyou,6
Tokubetsu-hen Hibike! Euphonium: Ensemble Contest,6
Tonikaku Kawaii,6
Uzaki-chan wa Asobitai!,6
Aiura,5
Charlotte,5
Domestic na Kanojo,5
Go-toubun no Hanayome,5
Go-toubun no Hanayome Movie,5
Happy Sugar Life,5
Hibike! Euphonium: Chikai no Finale,5
Kiseijuu: Sei no Kakuritsu,5
Made in Abyss: Fukaki Tamashii no Reimei,5
Mirai Nikki,5
Mononoke-hime,5
Nanatsu no Taizai,5
No Game No Life,5
Shin Seiki Evangelion,5
Sword Art Online,5
Yahari Ore no Seishun Love Come wa Machigatteiru.,5
Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,5
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,4
