Ansatsu Kyoushitsu 2,10
Benghuai 3: Apocalypse Rushi Shuo,10
Bungou Stray Dogs 5th Season,10
Code Geass: Hangyaku no Lelouch,10
GHOST,10
Gintama',10
Gintama.,10
Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,10
Ishuzoku Reviewers,10
I’m Your Treasure Box＊Anata wa Marine Senchou Otakara Bako kara Mitsuketa.,10
Jujutsu Kaisen 2nd Season,10
Koe no Katachi,10
Kyoufuu All Back,10
Mekakucity Actors,10
Mob Psycho 100,10
Nande Koko ni Sensei ga!?,10
No Game No Life Zero,10
Shingeki no Kyojin 3,10
Shingeki no Kyojin: The Final Season,10
Sora yori mo Tooi Basho,10
Steins;Gate,10
Yamada-kun to 7-nin no Majo,10
BLEACH: Sennen Kessen-hen,9
Chainsaw Man,9
Cyberpunk: Edgerunners,9
Death Parade,9
Dragon Ball Super: Broly,9
Fumetsu no Anata e,9
Grand Blue,9
Haikyuu!! 2nd Season,9
Hanma Baki Season 2,9
Houseki no Kuni,9
Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen,9
Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,9
Kono Subarashii Sekai ni Shukufuku wo!,9
Kono Subarashii Sekai ni Shukufuku wo! 2,9
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,9
Mob Psycho 100 II,9
ONE PIECE,9
Ookami to Koushinryou,9
Ookami to Koushinryou II,9
Paripi Koumei,9
Sakamoto desu ga?,9
Shingeki no Kyojin,9
Shingeki no Kyojin 2,9
Suzume no Tojimari,9
Violet Evergarden,9
Akatsuki no Yona,8
Aldnoah.Zero,8
Angel Beats!,8
Bishoujyo Muzai♡Pirates,8
BLACK LAGOON,8
Bokutachi wa Benkyou ga Dekinai,8
Bungou Stray Dogs,8
Bungou Stray Dogs 2nd Season,8
Bungou Stray Dogs 3rd Season,8
DEATH NOTE,8
Dororo,8
Dragon Ball Z: Kami to Kami,8
Durarara!!,8
Durarara!!x2 Shou,8
Durarara!!x2 Ten,8
Emiya-san Chi no Kyou no Gohan,8
Fate/Grand Order: Zettai Majuu Sensen Babylonia,8
Fate/stay night: Unlimited Blade Works,8
Fate/stay night: Unlimited Blade Works 2nd Season,8
Fate/strange Fake: Whispers of Dawn,8
Fate/Zero 2nd Season,8
GANGSTA.,8
"GATE: Jieitai Kanochi nite, Kaku Tatakaeri",8
Gokushufudou,8
Haikyuu!!,8
Haikyuu!! TO THE TOP,8
Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,8
Horimiya,8
HUNTER×HUNTER (2011),8
JoJo no Kimyou na Bouken (TV),8
JoJo no Kimyou na Bouken: Ougon no Kaze,8
JoJo no Kimyou na Bouken: Stardust Crusaders,8
JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen,8
Jujutsu Kaisen,8
