Death Parade,10
Fruits Basket: 1st Season,10
Fruits Basket: 2nd Season,10
Fruits Basket: The Final,10
NARUTO: Shippuuden,10
Shounen Maid,10
Taisou Zamurai,10
Ansatsu Kyoushitsu 2,9
Ao Haru Ride,9
Ao no Exorcist,9
BEASTARS,9
Bishoujo Senshi Sailor Moon: Crystal - Death Busters-hen,9
Boku no Hero Academia,9
Boku no Hero Academia 2,9
Boku no Hero Academia 3,9
Boku no Hero Academia 4,9
Boku no Hero Academia 5,9
Boku no Hero Academia 6,9
BORUTO: NARUTO NEXT GENERATIONS,9
BROTHERS CONFLICT,9
Buddy Daddies,9
Chainsaw Man,9
Chuunibyou demo Koi ga Shitai!,9
Chuunibyou demo Koi ga Shitai! Ren,9
DEATH NOTE,9
Dororo,9
Dr. STONE,9
Dr. STONE: STONE WARS,9
Golden Time,9
Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,9
Hige wo Soru. Soshite Joshikousei wo Hirou.,9
Horimiya,9
HUNTER×HUNTER (2011),9
IDOLiSH7,9
IDOLiSH7: Second BEAT!,9
IDOLiSH7: Third BEAT!,9
IDOLiSH7: Third BEAT! Part 2,9
Isekai Shokudou,9
Jujutsu Kaisen,9
Kaichou wa Maid-sama!,9
Kamisama Hajimemashita,9
Kamisama Hajimemashita◎,9
Kimetsu no Yaiba,9
Kimetsu no Yaiba: Yuukaku-hen,9
Kiseijuu: Sei no Kakuritsu,9
Kobayashi-san Chi no Maidragon S,9
Kyoukai no Kanata,9
Little Witch Academia (TV),9
Lovely★Complex,9
Mahoutsukai no Yome,9
NARUTO,9
Non Non Biyori,9
Ookami Shoujo to Kuro Ouji,9
Ouran Koukou Host Club,9
Ousama Ranking,9
Pocket Monsters XY,9
Pocket Monsters XY&Z,9
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,9
Shigatsu wa Kimi no Uso,9
Shingeki no Kyojin,9
Shingeki no Kyojin 2,9
Shingeki no Kyojin 3,9
Shingeki no Kyojin 3 Part 2,9
Sora yori mo Tooi Basho,9
Sukitte Ii na yo.,9
Sword Art Online,9
Tate no Yuusha no Nariagari,9
Tokyo Ghoul,9
Tokyo Revengers,9
Tonari no Kaibutsu-kun,9
Tsurune: Kazemai Koukou Kyuudou-bu,9
"Uchi no Ko no Tame Naraba, Ore wa Moshikashitara Maou mo Taoseru Kamo Shirenai.",9
Usagi Drop,9
Vanitas no Carte,9
VINLAND SAGA,9
Wonder Egg Priority,9
Yuuri!!! on ICE,9
3-gatsu no Lion,8
3D Kanojo: Real Girl,8
3D Kanojo: Real Girl 2,8
Akatsuki no Yona,8
Amaama to Inazuma,8
BEASTARS 2,8
Charlotte,8
Eizouken ni wa Te wo Dasu na!,8
Free!,8
Free!: Dive to the Future,8
Free!: Eternal Summer,8
Given,8
Go-toubun no Hanayome,8
Hataraku Maou-sama!,8
Kaizoku Oujo,8
"Kanojo, Okarishimasu",8
